-8.0057	8.135
-8.1758	8.206
-8.0813	7.9218
-7.9868	8.3126
-8.0624	8.2416
-7.949	7.8863
-7.8922	8.0284
-7.8922	8.206
-8.0624	8.3126
-8.1758	8.206
-8.2136	8.0995
-8.1002	7.8508
-7.8922	7.7798
-7.8355	8.0995
-7.9301	8.3126
-8.138	8.3126
-8.2892	8.1705
-8.0813	7.8508
-7.8733	7.8153
-7.7977	8.3126
-8.1002	8.3837
-8.3081	8.2416
-8.2892	7.5311
-8.1002	7.3535
-7.7977	7.5311
-7.7977	7.8508
-7.9112	8.1705
-8.0813	8.3126
-8.327	7.9218
-8.0813	7.46
-7.8733	7.6732
-7.7599	7.9218
-8.0624	8.4902
-8.2892	8.5968
-8.4783	8.4902
-8.7429	8.206
-8.8185	7.1758
-8.4405	6.9627
-8.1002	6.643
-7.6654	7.0337
-7.5898	7.5311
-7.6843	7.8863
-7.8166	8.3126
-8.1002	8.7389
-8.5917	8.6679
-8.5539	8.3481
-8.4972	8.2416
-8.327	7.7442
-8.1191	7.46
-7.8733	7.46
-7.7977	7.6021
-7.8922	7.8153
-8.0435	8.1705
-8.1947	8.4902
-8.3648	8.6679
-8.8941	8.5613
-9.2344	8.4192
-8.9509	7.9574
-8.8752	7.9218
-8.7429	7.46
-8.535	7.2114
-8.3648	7.0693
-8.2136	7.2469
-7.7977	7.389
-7.6276	7.46
-7.7977	7.7087
-7.9679	8.0284
-7.9679	8.3481
-8.2514	8.0639
-8.4026	7.8153
-8.4405	7.3535
-8.1947	7.1048
-8.0246	7.5666
-8.138	8.3481
-8.3648	8.7034
-8.8752	8.881
-9.0454	8.881
-9.1399	8.4192
-8.6673	7.9574
-8.4216	7.8153
-8.3081	7.6732
-8.2325	7.3535
-7.9679	7.2824
-7.8544	7.4245
-7.7977	7.7087
-7.741	8.0995
-7.6843	8.2416
-7.6276	8.7034
-7.8166	9.0941
-8.0057	9.3073
-8.0624	9.3783
-8.2703	9.3073
-8.5728	9.3783
-9.0265	9.2007
-8.913	8.6679
-8.8941	8.4902
-9.0454	7.8153
-8.7429	7.4245
-8.4783	7.5666
-7.552	7.389
-7.4764	7.2114
-7.4197	7.6021
-7.552	8.0639
-7.7221	8.1705
-7.7788	8.2771
-7.4197	7.9574
-7.4197	7.9218
-7.4197	7.9218
-7.5331	7.46
-7.5331	6.9982
-7.5331	6.9982
-7.5898	6.5009
-7.6087	6.5364
-7.8922	6.7851
-8.0057	6.8917
-8.2325	7.3179
-8.4783	7.46
-8.5539	7.6021
-8.6106	7.6021
-8.535	7.9574
-8.4783	7.9218
-8.1002	7.7087
-7.9679	7.6732
-7.741	7.8508
-7.741	7.9929
-7.949	8.2416
-8.1002	8.206
-8.1947	7.389
-7.8733	7.1758
-7.7599	7.8153
-7.949	8.1705
-8.138	8.3837
-8.2514	7.5666
-7.8355	7.389
-7.6654	7.7087
-7.6276	8.3481
-8.0246	8.0995
-7.949	7.6732
-7.7599	7.9574
-7.8544	8.2771
-7.949	8.1705
-7.7788	7.9218
-7.8166	8.4192
-8.1569	8.3481
-7.8922	8.206
-8.0624	8.7744
-8.1947	8.7034
-8.3837	8.8099
-8.4972	8.952
-8.6295	8.952
-8.6862	8.952
-8.5539	9.3783
-8.327	9.4494
-8.138	9.3073
-7.9679	9.1652
-7.7221	8.6679
-7.2117	8.0639
-7.0416	7.8508
-7.3819	7.7087
-7.4764	7.7442
-7.552	7.7442
-7.8922	7.9218
-8.0813	8.135
-8.3648	7.9218
-8.7429	7.6021
-8.7996	7.0337
-8.4972	6.9982
-8.1569	6.9272
-8.0624	6.9982
-8.1191	7.1048
-8.2703	7.8153
-8.4026	7.9929
-8.4216	7.46
-8.3648	7.7798
-8.3459	7.7442
-7.8544	7.3535
