0.871	5.763
0.8811	5.554
0.905	5.291
0.8955	5.324
0.9034	5.658
0.8951	5.386
0.8799	5.563
0.8911	5.42
0.8747	6.053
0.888	5.884
0.8696	5.714
0.8796	5.438
0.888	5.439
0.8759	5.479
0.8744	5.482
0.8993	5.351
0.9183	5.119
0.9058	5.527
0.9153	5.205
0.8686	5.226
0.8584	5.658
0.8722	5.52
0.8988	5.618
0.8664	5.099
0.8657	5.789
0.8849	5.833
0.8641	5.395
0.8564	5.395
0.882	5.541
0.8604	5.516
0.8662	5.454
0.8724	5.757
0.8529	5.717
0.8728	5.585
0.8779	5.712
0.9	5.709
0.8734	5.826
0.9079	5.832
0.8823	5.656
0.8944	5.397
0.8871	5.348
0.8852	5.351
0.9009	5.138
0.882	5.877
0.8986	5.579
0.8794	5.376
0.8861	5.701
0.8883	5.57
0.8819	5.545
0.8676	5.678
0.8751	5.585
0.8923	5.674
0.8538	5.715
0.8831	5.504
0.8557	5.741
0.8658	5.702
0.8818	5.388
0.9006	5.384
0.8857	5.662
0.8392	5.159
0.8683	5.008
0.884	4.902
0.8923	5.076
0.868	5.395
0.8716	5.262
0.8879	5.139
0.8726	5.63
0.8625	5.609
0.8726	5.569
0.8458	5.412
0.8673	6.191
0.8623	5.998
0.8763	5.978
0.9081	6.154
0.8786	6.017
0.8638	5.927
0.8599	6.064
0.8763	6.579
0.875	6.445
0.8892	5.85
0.8823	5.875
0.8977	6.006
0.8894	6.285
0.8779	6.384
0.878	6.366
0.887	6.173
0.8969	6.084
0.859	6.549
0.8989	6.573
0.9031	6.45
0.8746	6.581
0.8984	6.172
0.8906	6.272
0.9066	6.037
0.8452	6.666
0.8648	6.139
0.8815	6.341
0.8687	6.449
0.8637	6.271
0.881	6.219
0.8866	5.718
0.8992	5.89
0.8985	6.113
0.8717	6.369
0.8829	6.248
0.8917	6.037
0.9056	6.152
0.88	6.033
0.8752	6.675
0.8865	6.153
0.8921	6.107
0.8716	6.303
0.9035	6.183
0.8722	6.259
0.8859	6.563
0.8854	6.416
0.9077	6.051
0.889	6.245
0.9008	6.227
0.8811	6.493
0.8897	6.315
0.8772	6.059
0.8588	5.762
0.9077	5.98
0.9064	5.363
0.8999	6.111
0.8698	6.285
0.8993	5.979
0.8735	6.513
0.8991	5.791
0.9108	5.979
0.8942	6.144
0.8706	5.884
0.8644	5.845
0.8823	5.776
0.899	5.477
0.8785	6.145
0.8527	5.92
0.858	5.832
0.885	5.872
0.848	5.472
0.8613	5.541
0.862	5.389
0.8652	5.224
0.8274	5.314
0.8167	5.279
0.8335	5.176
0.8658	5.267
0.8491	5.386
0.8107	5.317
0.8496	5.263
0.8249	5.405
0.8333	5.408
0.8266	5.22
0.8382	5.175
0.8253	5.25
0.8596	5.053
0.8081	5.394
0.8082	5.444
0.8263	5.304
0.8425	5.451
0.8503	5.35
0.8416	5.267
0.8558	5.333
0.8558	5.011
0.8793	5.105
0.8462	5.319
0.8443	5.417
0.8291	5.176
0.8359	5.09
0.8189	5.325
0.8455	5.167
0.8419	5.088
0.8375	5.136
0.8099	5.278
0.859	4.981
0.8355	5.186
0.8329	5.145
0.8473	5.18
0.8453	5.357
0.856	5.09
0.8706	5.236
0.8579	5.24
0.8575	5.108
0.8541	5.495
0.8198	5.363
0.8198	5.413
0.8372	5.088
0.8594	5.089
0.8648	4.899
0.839	5.046
0.8563	5.091
0.8795	5.132
0.8256	5.18
0.8639	5.236
0.886	5.16
0.8786	5.224
0.8849	5.32
0.8481	5.41
0.8964	5.073
0.8609	5.219
0.8977	4.984
0.868	5.009
0.8874	5.183
0.8567	5.204
0.8783	5.137
0.8511	5.14
0.8883	5.236
0.8521	5.175
0.8684	5.243
