1.6322	-1.0192
0.89295	-2.1071
-0.25766	-0.93884
-0.89861	-1.3355
2.4878	-1.9033
-0.069449	-0.93251
0.9026	-0.28731
-0.49731	-1.0922
2.8186	-1.2468
2.9011	-0.89695
0.74367	1.305
-0.10341	-1.6243
-0.88708	0.24213
-0.10578	-0.19371
-0.64001	-0.7163
0.31142	0.01948
-0.43276	1.3842
1.8554	-1.257
0.16799	-1.8245
-1.4138	0.3266
0.15717	-0.2774
0.26277	-0.84665
2.407	-2.661
-2.6747	-2.9253
1.4213	-1.4486
2.2506	-2.1874
-0.98003	-0.50618
-1.2763	-1.3155
0.3433	-1.3112
-0.98212	0.24081
-0.86238	-2.3402
1.8195	0.16095
-0.48456	0.15964
-0.2489	-1.6259
1.3824	-0.9997
2.6172	-0.54598
2.4043	-0.64738
2.7727	-0.041856
0.33942	-0.017075
-0.60358	2.7246
-1.1281	-1.5566
-1.2247	-1.1613
-1.0246	-1.4598
1.265	1.2756
0.85699	-0.69585
-0.33933	-1.8965
1.2673	-1.6776
0.43885	-0.04152
0.53312	-0.67854
1.2725	-1.3429
-0.32764	0.050609
1.6268	2.0623
0.3824	0.85562
-0.087471	0.17022
0.93868	-1.6373
0.66808	-1.0151
-0.16106	-0.56972
0.90408	-2.6254
1.7824	-1.0015
-2.0505	-2.2654
-3.3504	-1.3383
-3.8339	-2.257
-1.8493	-0.57102
-1.0392	0.054269
-1.6075	-2.8389
-1.1837	-1.6004
0.11525	-2.132
0.081523	-0.96621
-0.06059	-2.3291
-2.0035	-0.16907
3.3175	0.99779
2.318	1.498
2.829	1.5444
5.7408	0.95481
2.6676	0.86723
3.0377	1.6959
3.5945	0.78694
7.0015	2.4624
4.7533	2.8109
3.0054	0.53217
2.2327	2.4076
4.9041	2.9744
5.7956	3.0496
6.0068	-1.0477
5.4193	1.0688
4.5669	-0.088435
5.5605	-0.70026
5.1948	1.7135
7.0263	3.0773
7.2118	2.4277
6.5105	0.035307
5.2824	1.0592
5.4064	0.8838
4.468	3.6063
4.0131	2.0115
2.4903	0.90765
5.7509	1.1999
5.097	-0.30259
4.8801	0.24359
5.1637	-0.56185
2.0686	1.4935
4.0771	-0.65866
5.1281	2.073
5.4071	1.1075
5.2492	0.44119
4.7371	-0.10919
5.0268	0.64937
3.8042	1.2802
6.5932	1.1068
5.1919	-1.0939
4.531	0.22789
5.0599	1.1118
5.684	0.067556
5.114	3.8316
7.3152	2.5367
5.3848	-0.32719
4.5862	1.5422
5.2554	1.077
5.2656	1.2413
6.4993	0.77531
5.8782	3.6663
3.8343	1.3896
2.1576	0.81539
4.6722	0.72744
1.4435	-0.078394
5.141	1.4389
4.2303	1.6467
4.2295	0.047593
6.2353	-0.59062
3.3642	2.2165
4.0056	0.25677
4.8121	0.68386
1.3852	1.7645
2.1618	1.6677
0.75673	2.017
0.64063	0.90181
3.0736	0.63445
1.1459	0.19107
1.7707	0.23871
2.4017	0.97316
-1.5039	2.3944
-1.3076	3.704
-1.917	2.673
-2.2855	1.7743
-2.9205	0.7162
-4.0357	2.6003
-3.5157	-1.5477
-2.7897	1.2708
-1.476	0.54277
-4.5577	1.6756
-2.7925	2.0925
-2.6004	3.4097
-2.3576	1.8255
-3.5534	-0.080439
-3.8394	0.43831
-4.3002	1.691
-3.7537	0.22466
-2.9617	1.815
-3.1075	0.98678
-3.4498	1.7658
-2.3187	0.2176
-3.125	0.95333
-3.1091	1.5586
-1.7403	1.2574
-3.9289	2.9394
-2.6123	-1.495
-1.8869	1.1036
-2.6697	0.59908
-3.7068	1.2868
-3.3875	-0.38729
-3.9559	3.4962
-3.7873	3.4975
-3.2193	0.91126
-3.9239	1.9945
-3.6905	1.1697
-4.0331	1.5964
-4.0823	2.1011
-3.9222	1.2719
-3.3817	1.9238
-2.0338	-1.5121
-3.7644	1.3587
-2.2589	1.2006
-3.1542	1.8542
-3.3276	1.9365
-1.6334	2.5678
-3.2572	0.20318
-2.6328	1.4232
-3.5395	0.20217
-4.3686	3.2757
-4.6635	1.007
-3.6697	1.3539
-3.6504	0.56197
-3.1368	0.41979
-4.2874	1.5436
-3.174	0.45225
-2.2276	1.275
-2.5738	1.6795
-1.8461	1.7585
-1.7995	-0.34866
-1.9303	0.016312
-2.2311	2.1458
-2.019	-0.96001
-3.8777	0.39819
-3.1709	5.2149
-2.0636	0.32261
-3.0591	0.1883
-3.6633	0.9623
-2.0223	4.57
-2.6275	0.021969
-3.0851	2.5546
